date,long_short_return,cumulative_return,turnover
2014-06-09,0.0023232631500170594,-0.07436034438854466,0.23404255319148937
2014-06-10,0.0006605019107144613,-0.07374895762738021,0.23404255319148934
2014-06-11,0.010161034384448306,-0.06433728893720092,0.19148936170212766
2014-06-12,-0.0011601506134886902,-0.06542279860545896,0.25531914893617025
2014-06-13,0.0032607286819968037,-0.0623753959193315,0.2127659574468085
2014-06-16,0.009715241187049795,-0.053266146747775744,0.23404255319148934
2014-06-17,0.006977889953813857,-0.04665994210423163,0.23404255319148937
2014-06-18,0.00681024606391417,-0.040167461727375287,0.23404255319148934
2014-06-19,-0.00028680748206180034,-0.04044274888087818,0.17021276595744678
2014-06-20,-0.0025087744534313533,-0.04285006159909066,0.1276595744680851
2014-06-23,0.0007270732757913827,-0.042154143457953985,0.19148936170212766
2014-06-24,0.002608709792648989,-0.039655401592144424,0.23404255319148934
2014-06-25,-0.0026744261987895076,-0.042223772345992394,0.276595744680851
2014-06-26,0.010817823233541796,-0.03186271841794275,0.1276595744680851
2014-06-27,-0.0013884259454294112,-0.03320690533842874,0.2340425531914893
2014-06-30,0.005258639404933571,-0.028122889074423618,0.19148936170212766
2014-07-01,0.003569146276687088,-0.024654117502566186,0.2553191489361702
2014-07-02,-0.0029192422646373752,-0.027501388425392737,0.2127659574468085
2014-07-03,0.0014684244482688004,-0.026073347688249093,0.3404255319148936
2014-07-07,-0.011555683851947742,-0.037327736177349524,0.36170212765957444
2014-07-08,-0.017362106926508053,-0.054041754957022015,0.19148936170212766
2014-07-09,-0.004187389839324701,-0.05800285090074031,0.2553191489361702
2014-07-10,0.0017941251756604273,-0.05631279010014101,0.19148936170212766
2014-07-11,0.006559496724313763,-0.05012267693802619,0.1276595744680851
2014-07-14,-0.0005884696654957401,-0.05068165092859045,0.10638297872340426
2014-07-15,-0.008367605898931815,-0.05862517274624457,0.17021276595744678
2014-07-16,-0.0038764149820230288,-0.062274332230310425,0.23404255319148937
2014-07-17,-0.003366940269913008,-0.06543159854325531,0.21276595744680848
2014-07-18,0.009314091945582807,-0.05672694252265087,0.10638297872340424
2014-07-21,0.0006729633994626938,-0.05609215427926939,0.21276595744680848
2014-07-22,0.0007299185063681874,-0.055403178474371595,0.14893617021276595
2014-07-23,0.005034066340821561,-0.050648015409482494,0.2127659574468085
2014-07-24,0.004295049309272281,-0.04657050182381062,0.19148936170212766
2014-07-25,-0.002729863790294529,-0.049173234487480455,0.19148936170212766
2014-07-28,-0.004725096528149885,-0.0536659827360757,0.21276595744680848
2014-07-29,0.009887810597869215,-0.04430881121104924,0.21276595744680848
2014-07-30,0.008799226623134761,-0.035899467859162204,0.14893617021276595
2014-07-31,-0.00406456424862783,-0.03981811641418487,0.21276595744680848
2014-08-01,-0.0006680643533000733,-0.04045957970329306,0.14893617021276595
2014-08-04,0.0006727504073833017,-0.039814048494637655,0.276595744680851
2014-08-05,0.010484289418781495,-0.029747181083207286,0.2553191489361702
2014-08-06,0.0012592666416399387,-0.028525374074388155,0.14893617021276595
2014-08-07,-6.726371673277678e-05,-0.028590719068439574,0.17021276595744678
2014-08-08,0.0004016172778284824,-0.02820058431737449,0.2765957446808511
2014-08-11,-0.0005962412731180057,-0.0287800112381964,0.19148936170212766
2014-08-12,-0.006041894976527693,-0.03464802040939963,0.1276595744680851
2014-08-13,0.005513439156403751,-0.029325611005412866,0.1702127659574468
2014-08-14,0.002661072306737941,-0.02674257626999954,0.2127659574468085
2014-08-15,0.0023859651298653414,-0.024420417994597043,0.17021276595744678
2014-08-18,0.0070960607556810745,-0.017497646008684642,0.1702127659574468
2014-08-19,0.005209857618397402,-0.012378948634649611,0.17021276595744678
2014-08-20,-0.0036403945361603808,-0.01597427891383696,0.19148936170212763
2014-08-21,-0.0037342069200336425,-0.019648834571008078,0.17021276595744678
2014-08-22,0.002837619877984521,-0.01686697061658149,0.2127659574468085
2014-08-25,0.00269653682993183,-0.014215916194126654,0.10638297872340424
2014-08-26,0.007547155020045715,-0.0067760508973500055,0.17021276595744678
2014-08-27,0.0010365005599820398,-0.005746573717917647,0.19148936170212766
2014-08-28,0.0020399031206899468,-0.003718393050888169,0.19148936170212766
2014-08-29,0.002911817617016119,-0.0008174027162645148,0.19148936170212763
2014-09-02,0.0010975573806904404,0.00027925751804169785,0.1702127659574468
2014-09-03,-0.008366730528821718,-0.00808980948318161,0.16843971631205673
2014-09-04,-0.002307721766630464,-0.010378862220379759,0.23049645390070922
2014-09-05,0.002348945101638629,-0.008054296496314395,0.2300531914893617
2014-09-08,0.007488434276332688,-0.0006261762899365531,0.29388297872340424
2014-09-09,-0.006199742965956542,-0.006822037123844105,0.23093971631205673
2014-09-10,0.008626555770251239,0.0017456679626914884,0.20966312056737585
2014-09-11,0.0076383534589584134,0.009397355450570855,0.29432624113475175
2014-09-12,0.0003009784530667969,0.009701162305143951,0.18838652482269502
2014-09-15,-0.012053544155083874,-0.002469315238140646,0.18882978723404253
2014-09-16,-0.003647833496937495,-0.006108141084237961,0.18927304964539005
2014-09-17,0.004677782350236696,-0.0014589312885578964,0.2101063829787234
2014-09-18,0.004476689628790546,0.003011227157663887,0.1050531914893617
2014-09-19,-0.00414802223412966,-0.0011492857136677914,0.23093971631205673
2014-09-22,-0.010172961369213897,-0.011310555443714287,0.25221631205673756
2014-09-23,0.005019585331257355,-0.006347744410650558,0.29432624113475175
2014-09-24,0.00030391516169179676,-0.006045758424727765,0.14671985815602834
2014-09-25,-0.0012869568204645849,-0.007324934615152712,0.14671985815602837
2014-09-26,-0.0017690210432904027,-0.009080997694968174,0.18927304964539007
2014-09-29,-0.002274269689786462,-0.011334614746943972,0.16843971631205673
2014-09-30,-0.007942973656179669,-0.01918755785678572,0.12632978723404253
2014-10-01,-0.0016447030432180116,-0.020800703065204762,0.1476063829787234
2014-10-02,0.01072999616893204,-0.010293898360473452,0.14760638297872342
2014-10-03,-0.0023908809194207554,-0.01266016779471768,0.12632978723404253
2014-10-06,-0.007947969382416886,-0.020507514551125983,0.21010638297872342
2014-10-07,-0.004216704750572744,-0.02463774516766859,0.08421985815602837
2014-10-08,0.002105789855644178,-0.022583837225864323,0.16843971631205673
2014-10-09,-0.003133251180284914,-0.025646327571505978,0.14716312056737588
2014-10-10,-0.012105264092408127,-0.03744113609566058,0.14760638297872342
2014-10-13,-0.011261325729344632,-0.048280824995755256,0.2101063829787234
2014-10-14,0.010415641718757583,-0.03836805905203955,0.3781028368794326
2014-10-15,0.013243533126371027,-0.025632654586718817,0.25265957446808507
2014-10-16,0.02281355030057654,-0.003403876140893547,0.10549645390070922
2014-10-17,0.0028887198794652407,-0.0005249891061038792,0.10460992907801418
2014-10-20,0.012806023950628694,0.012274311821458328,0.18971631205673758
2014-10-21,0.008327086345548226,0.020703607421376002,0.2105496453900709
2014-10-22,-0.0054217324864145235,0.015169625514019014,0.1675531914893617
2014-10-23,0.007865397625572266,0.023154338276090147,0.12632978723404256
2014-10-24,-0.0016325665702113246,0.021483970707254052,0.16843971631205673
2014-10-27,-0.009831601707656217,0.011441147156505238,0.16666666666666669
2014-10-28,0.007691543952951304,0.019220691195682926,0.25
2014-10-29,-0.0010935968289881761,0.018106074679752338,0.20833333333333331
2014-10-30,0.0018258267307807276,0.019964959965672824,0.1875
2014-10-31,0.00723119128942668,0.02734052169969714,0.22916666666666666
2014-11-03,-0.0012093314539876753,0.026098126492849483,0.25
2014-11-04,-0.012372029763708502,0.013403209931394322,0.3125
2014-11-05,-0.006591629857990047,0.006723231074627689,0.16666666666666666
2014-11-06,0.0028364940527502783,0.009578795532336537,0.2708333333333333
2014-11-07,0.009333083527097325,0.019001278758226103,0.1875
2014-11-10,-0.00018540629954177012,0.018812349501903247,0.14583333333333331
2014-11-11,0.004516687301726658,0.023414006303740686,0.10416666666666666
2014-11-12,-0.0017579585252058296,0.021614886926544008,0.20833333333333331
2014-11-13,-0.003851387854517588,0.017680251759040866,0.14583333333333331
2014-11-14,0.0015263356424771164,0.019233573399945803,0.12499999999999999
2014-11-17,-0.006151502533540201,0.012963755490906781,0.22916666666666666
2014-11-18,0.005824143416042849,0.01886340167813927,0.10416666666666666
2014-11-19,-0.00825309286671472,0.010454627405592776,0.14583333333333331
2014-11-20,0.011772739028803453,0.02235044603448566,0.125
2014-11-21,0.0014446365255707293,0.023827370830760586,0.14583333333333331
2014-11-24,0.0031806076230106606,0.027083763971071928,0.14583333333333334
2014-11-25,0.003055226000270884,0.030221736991212556,0.14583333333333331
2014-11-26,0.0011018876487154804,0.03135692559864123,0.12499999999999999
2014-11-28,-0.013610700860696793,0.01731943500371025,0.12499999999999999
2014-12-01,-0.012552029550805012,0.004550011392935316,0.16666666666666666
2014-12-02,0.004849280990205467,0.009421356666893699,0.29166666666666663
2014-12-03,0.008441362648862747,0.017942248404025918,0.2708333333333333
2014-12-04,-0.005182390466849334,0.012666874200093714,0.1875
2014-12-05,0.0019195515309351366,0.014610740448791848,0.1875
2014-12-08,-0.009942526919446115,0.004522945849120719,0.16666666666666666
2014-12-09,0.01072590877873322,0.015297367332442802,0.1875
2014-12-10,-0.017535999294322806,-0.002506886584626722,0.29166666666666663
2014-12-11,-0.004585879088685041,-0.007081269394545564,0.16666666666666666
2014-12-12,0.0018139067143694565,-0.005280207442277196,0.16666666666666663
2014-12-15,-0.010306450787140039,-0.015532238031267465,0.10416666666666666
2014-12-16,-0.0006626596270967893,-0.016184605071302482,0.16666666666666663
2014-12-17,0.014947192095443863,-0.001479327376848305,0.12499999999999999
2014-12-18,0.002110578815201489,0.0006281292013308182,0.20833333333333331
2014-12-19,0.008293245954202147,0.008926584385490655,0.16666666666666666
2014-12-22,-0.0045368189451908646,0.004349267143143765,0.14583333333333331
2014-12-23,-0.0054011382447821344,-0.0010753620947420162,0.20833333333333331
2014-12-24,0.0048626798789265045,0.0037820886425636857,0.14583333333333331
2014-12-26,0.007050530917058648,0.010859285292527776,0.125
2014-12-29,0.00028673618547140744,0.011149135228041063,0.125
2014-12-30,-0.002430612646584384,0.00869142335237294,0.08333333333333333
2014-12-31,0.0013618992507825564,0.010065159446107197,0.08333333333333333
2015-01-02,0.0048866283835835925,0.015000972523525391,0.10416666666666666
2015-01-05,-0.008070427508721558,0.006809480753492414,0.10416666666666666
2015-01-06,-0.00516974497532315,0.0016045324992592924,0.20833333333333331
2015-01-07,-0.0003377276820827657,0.00126626292213472,0.22916666666666666
2015-01-08,0.002283015859014884,0.003552169679482464,0.1875
2015-01-09,0.0005051314909665203,0.004059095483215369,0.1875
2015-01-12,-0.006615945351598746,-0.0025837046222771942,0.22916666666666666
2015-01-13,-0.0017724515895792391,-0.00435157672049169,0.22916666666666663
2015-01-14,-0.006196506289127598,-0.010521118437103127,0.16666666666666663
2015-01-15,-0.011451426400618211,-0.02185206302428666,0.25
2015-01-16,0.0037017840966980502,-0.018231170546971986,0.20833333333333331
2015-01-20,-0.0005274824090852441,-0.018749036334296698,0.20833333333333331
2015-01-21,0.00737674649166549,-0.011510596730632372,0.2708333333333333
2015-01-22,-0.0005532030685163228,-0.012057432101716947,0.16666666666666666
2015-01-23,0.008238257945107123,-0.00391850639241953,0.25
2015-01-26,0.013287900542735421,0.00931732542709729,0.22916666666666663
2015-01-27,0.005462283425213396,0.014830502724558325,0.2708333333333333
2015-01-28,-0.008440238979279552,0.0062650907581005555,0.1875
2015-01-29,0.0031529212512953395,0.009437765347188432,0.16666666666666666
2015-01-30,-0.006149531941983097,0.003230195565741889,0.20833333333333331
2015-02-02,0.013009436266965175,0.0162816548560496,0.25
2015-02-03,0.009949274296638378,0.026392919802853854,0.18749999999999997
2015-02-04,-0.0061164089583666675,0.02011508095336767,0.12499999999999999
2015-02-05,0.009518931525247036,0.02982548655683459,0.1875
2015-02-06,-0.005593378010963354,0.024065283325197973,0.20833333333333331
2015-02-09,0.00329395911090152,0.02743851249536511,0.16666666666666669
2015-02-10,0.003491830139698823,0.031026153259983813,0.1875
2015-02-11,-0.002363271229827941,0.02858955881478442,0.22916666666666666
2015-02-12,0.0022204791286777326,0.03087352046210845,0.14583333333333331
2015-02-13,0.008749284367213622,0.0398929260392622,0.14583333333333331
2015-02-17,0.0021926982417341282,0.04217309742978026,0.16666666666666666
2015-02-18,0.0011119545312328707,0.04333194652779615,0.1875
2015-02-19,0.001191606674990404,0.04457518783950931,0.16666666666666669
2015-02-20,0.0007939200411375458,0.04540449701561,0.1875
2015-02-23,-0.002683051058417105,0.04259962337341827,0.20833333333333331
2015-02-24,0.002047104196390784,0.044733933437581364,0.16666666666666666
2015-02-25,-0.0016016613632803618,0.043060623461486536,0.20833333333333331
2015-02-26,-0.005524924171724333,0.03729779261035038,0.18749999999999997
2015-02-27,0.000144673229702338,0.037447861832170526,0.1875
2015-03-02,-0.0019213104448157188,0.03545460241928078,0.125
2015-03-03,0.0021955028757220814,0.03772794597657203,0.2708333333333333
2015-03-04,-0.0036534119706313414,0.0339366982764826,0.2708333333333333
2015-03-05,0.004617550383450091,0.03871095307407213,0.24999999999999997
2015-03-06,-0.0024479602713317382,0.036168229927549644,0.20833333333333331
2015-03-09,-0.011055256591633141,0.024713124273602283,0.1875
2015-03-10,0.00010780084665600737,0.024823589215978492,0.20833333333333331
2015-03-11,0.004773090808451845,0.029715165269949884,0.16666666666666669
2015-03-12,-0.0020236064156109036,0.027631427055257785,0.22916666666666666
2015-03-13,-0.0037127241546341875,0.02381611503396841,0.25
2015-03-16,-0.0061826262339824516,0.01748624266238541,0.20833333333333331
2015-03-17,0.002981577814396197,0.020519957069961015,0.14583333333333331
2015-03-18,0.005862907544439791,0.02650317122551793,0.22916666666666666
2015-03-19,0.0022546966188932444,0.028817624454963164,0.16666666666666666
2015-03-20,-8.64557234126858e-05,0.02872867728298112,0.1875
2015-03-23,-7.676734715926731e-05,0.028649704511479523,0.14583333333333331
2015-03-24,0.0014339555397301132,0.030124742453705444,0.20833333333333331
2015-03-25,-0.0035728599028358077,0.026444251066473523,0.16666666666666666
2015-03-26,-0.001136387326685325,0.02527781282801267,0.1875
2015-03-27,-0.0009406071741656502,0.02431342916175372,0.20833333333333331
2015-03-30,-0.0020114939184188788,0.022253028928439944,0.20833333333333331
2015-03-31,6.246590511560534e-05,0.02231688488914907,0.20833333333333331
2015-04-01,0.0008417943442612739,0.02317746546089161,0.18749999999999997
2015-04-02,0.0033707147588634156,0.02662630484465711,0.29166666666666663
2015-04-06,0.004025401608209278,0.030758888023208808,0.20833333333333331
2015-04-07,0.003397999485578266,0.034261406194466826,0.14583333333333331
2015-04-08,0.0030917205398229976,0.03745905342754452,0.24999999999999997
2015-04-09,0.009331222185452653,0.04713981436338632,0.20833333333333331
2015-04-10,0.002351837355378664,0.049602516895110416,0.1875
2015-04-13,0.021519596710652674,0.07218953976517928,0.25
2015-04-14,0.0037395722498742945,0.07619907001469062,0.22916666666666666
2015-04-15,0.012351020767404925,0.08949122707830393,0.22916666666666666
2015-04-16,0.006175086448500492,0.09621892959039524,0.25
2015-04-17,-0.0030474436602063665,0.09287826416321687,0.22916666666666663
2015-04-20,0.0013226291009149948,0.0943237367591565,0.22916666666666666
2015-04-21,0.005356187022280745,0.10018513935615969,0.3333333333333333
2015-04-22,0.0042272388660039035,0.10483588473704586,0.2708333333333333
2015-04-23,-0.0006799965766613176,0.10408460011765208,0.20833333333333331
2015-04-24,-0.0010110906059774987,0.1029682705502688,0.22916666666666666
2015-04-27,-0.0006159421065791446,0.10228890595021611,0.2708333333333333
2015-04-28,-6.869150079283804e-05,0.10221318807095914,0.3125
2015-04-29,-0.0016020236165437472,0.10044741651320344,0.2708333333333333
2015-04-30,0.008034158756711865,0.10928858576088385,0.29166666666666663
2015-05-01,0.008059375773801199,0.11822875931511945,0.2916666666666667
2015-05-04,0.0012366087715276147,0.11961157080746299,0.29166666666666663
2015-05-05,-0.0045973368792183115,0.11446433924259036,0.24999999999999997
2015-05-06,0.001705901673892049,0.11636550582439731,0.24999999999999997
2015-05-07,0.004790365177690822,0.12171330426907367,0.16666666666666666
2015-05-08,0.003209691484158561,0.1253136579094536,0.18749999999999997
2015-05-11,0.0002501137244437352,0.1255951142996008,0.22916666666666663
2015-05-12,0.0006391786521284407,0.1263145706676012,0.1875
2015-05-13,-0.0033651443249706555,0.12252435958198737,0.16666666666666666
2015-05-14,-0.00033951140688012304,0.12214324975740842,0.22916666666666666
2015-05-15,-0.002240982801334515,0.11962854603406847,0.1875
2015-05-18,0.004483868080462049,0.12464881273360473,0.18749999999999997
2015-05-19,-0.006849303405736518,0.11694575179029099,0.16666666666666666
2015-05-20,-0.00010412798559227433,0.11682944647914129,0.125
2015-05-21,0.002454294194110307,0.11957047450544644,0.1875
2015-05-22,-0.0021552803003610883,0.11715748631687894,0.22916666666666666
2015-05-26,-0.0034996522557899546,0.11324782359981733,0.16666666666666663
2015-05-27,0.003496968360639126,0.1171408160164964,0.14583333333333331
2015-05-28,0.0002247798919090872,0.11739192680836785,0.1875
2015-05-29,0.001747365677143876,0.11934441910919036,0.22916666666666663
2015-06-01,-0.0008422727091204894,0.1184016258528684,0.22916666666666663
2015-06-02,0.006352973110438101,0.12550680130858205,0.3333333333333333
2015-06-03,0.002154721078854248,0.1279319545377553,0.3125
2015-06-04,0.006812571700613288,0.13561607185145674,0.1875
2015-06-05,0.0029677184580725853,0.13898626062917407,0.14583333333333331
2015-06-08,-0.005181964843512732,0.13308407386934973,0.29166666666666663
2015-06-09,-0.002051140732138375,0.13075995897249904,0.25
2015-06-10,-0.00013445191245450817,0.13060792613348826,0.20833333333333331
2015-06-11,-0.0014616728206340046,0.12895534725706548,0.22916666666666663
2015-06-12,-0.0009245699594076736,0.12791154905747892,0.20833333333333331
2015-06-15,0.0042095762586321014,0.13265957873622813,0.16666666666666666
2015-06-16,-0.005915981199583989,0.1259587859628959,0.20833333333333331
2015-06-17,0.0014344811876418851,0.12757395265941973,0.20833333333333331
2015-06-18,0.005768528554993798,0.13407839520320275,0.125
2015-06-19,0.0051883165090476375,0.13996235286358982,0.16666666666666666
2015-06-22,-0.0002017088769597588,0.13973241233761735,0.20833333333333331
2015-06-23,0.0030491956281290433,0.1432076794265542,0.22916666666666663
2015-06-24,-0.005428711275158438,0.13700153500740364,0.22916666666666663
2015-06-25,-0.003379367072920703,0.1331591894581392,0.2708333333333333
2015-06-26,-0.011608674182041291,0.1200047136313338,0.22916666666666663
2015-06-29,-0.008595914726481186,0.11037724861970188,0.1875
2015-06-30,-0.00032641039039076774,0.11001480994849899,0.22916666666666666
2015-07-01,-0.007409739112868439,0.10178988979536041,0.22916666666666666
2015-07-02,0.001758410354265098,0.10372728854580116,0.14583333333333331
2015-07-06,-0.003156882652574307,0.10024295101541814,0.22916666666666666
2015-07-07,-0.0024794154420029516,0.0975149916527156,0.16666666666666666
2015-07-08,-0.010307928961188272,0.08620188508492022,0.125
2015-07-09,0.003208755627359783,0.08968724149613516,0.12499999999999999
2015-07-10,0.0012792564684441093,0.09108123094840015,0.20833333333333331
2015-07-13,-0.0009265183341945452,0.09007032418383099,0.20833333333333331
2015-07-14,0.005220313849349491,0.0957608333939326,0.16666666666666666
2015-07-15,-0.008965351880878929,0.08593695194527085,0.22916666666666666
2015-07-16,-0.0004965026214537294,0.08539778140189647,0.14583333333333331
2015-07-17,-0.0007422699666266228,0.08459212322691867,0.20833333333333331
2015-07-20,-0.008926800897028674,0.07491018528838644,0.24999999999999997
2015-07-21,0.008554462526279723,0.08410546418755227,0.16666666666666663
2015-07-22,-0.0011100489946941265,0.08290205400688855,0.25
2015-07-23,-0.002435393078800729,0.08026476183954112,0.1875
2015-07-24,-0.019630322165143516,0.05905881654097889,0.22916666666666666
2015-07-27,0.0003046964542040174,0.05938150800717246,0.14583333333333331
2015-07-28,0.006985610688329533,0.06678193479252603,0.1875
2015-07-29,-0.0022034483381143844,0.064431335911177,0.20833333333333331
2015-07-30,0.010962621083786792,0.07610029331648027,0.2708333333333333
2015-07-31,-0.0016764856489130254,0.0742962266179441,0.14583333333333331
2015-08-03,-0.0001969184629231626,0.07408467785627448,0.20833333333333331
2015-08-04,-0.0027218080269940893,0.07116122555841398,0.16666666666666666
2015-08-05,-0.001542261356181226,0.06950921499399554,0.20833333333333331
2015-08-06,-0.008492547492570718,0.060426357191917024,0.08333333333333333
2015-08-07,-0.00460737029633367,0.05554058029234166,0.1875
2015-08-10,0.0031132952633034757,0.05882678978119049,0.22916666666666666
2015-08-11,-0.00823764896535059,0.0501045463718639,0.1875
2015-08-12,0.006163602689919355,0.05657697357857816,0.12499999999999999
2015-08-13,-0.00986542226351994,0.046153395580313505,0.1875
2015-08-14,-0.001532478525625915,0.044550187967075994,0.125
2015-08-17,0.006546207644628582,0.05138803039274431,0.10416666666666666
2015-08-18,-0.008833014858626365,0.04210110429810321,0.14583333333333331
2015-08-19,-0.005388030529571833,0.03648623173324461,0.125
2015-08-20,-0.011844526097620964,0.024209543511655385,0.18749999999999997
2015-08-21,0.0073393876594953856,0.031726614396042185,0.08333333333333333
