date,total_pnl,market_beta_pnl,sector_exposure_pnl,size_value_momentum_factor_pnl,transaction_cost_pnl,residual_alpha_pnl,rolling_60d_residual_beta,total_sector_pnl__Information Technology,total_sector_pnl__Unknown,total_sector_pnl__Consumer Staples,total_sector_pnl__Energy,total_sector_pnl__Utilities,total_sector_pnl__Industrials,total_sector_pnl__Consumer Discretionary,total_sector_pnl__Communication Services,total_sector_pnl__Financials,total_sector_pnl__Materials,total_sector_pnl__Real Estate,total_sector_pnl__Health Care
2016-02-16,0.007535198968862295,-4.987686974195151e-18,-0.0010342715873909573,0.0,-6.479963427134777e-05,0.008634270190524606,0.29813696030869674,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-17,0.007622963908329566,5.761161211149629e-18,-0.0068032367526351,0.0,-7.194596103513971e-05,0.014498146621999799,0.32009945006428786,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-18,0.005260228843847214,5.741631951303711e-19,0.0005886334312727859,0.0,-0.0003579555081455906,0.005029550920720018,0.31938921801243464,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-19,-0.004506538958444974,-2.3641047843689235e-19,0.0038786200974843996,0.0,-8.52012428999768e-06,-0.008376638931639376,0.31984703104699147,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-22,0.010642658570101257,-4.7604768937336505e-18,-0.005611936758097848,0.0,-1.3889918400196249e-05,0.016268485246599306,0.3397412200045984,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-23,0.011145407377721036,-1.4301323780284615e-18,0.011670336880380555,0.0,-5.699622056452405e-05,-0.00046793328209499344,0.3346446358422999,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-24,0.001677220412105604,-2.5838551588555684e-18,-0.006174187260454561,0.0,-4.221672192201158e-05,0.007893624394482178,0.33871147445158384,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-25,0.00661331839190051,3.304426193454565e-18,0.003738338916092953,0.0,-0.00040588432381488275,0.0032808637996224366,0.3401722316316608,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-26,0.006253048223911658,-1.0701082964589082e-19,-0.0075021518229701,0.0,-3.2420094122542325e-05,0.0137876201410043,0.34396579023682633,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-02-29,-0.0014643389984600843,1.44845060665524e-18,-0.0020725162431438457,0.0,-9.697932198154915e-06,0.0006178751768819151,0.34669031528127137,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-01,-0.0026845230756242307,-2.662737146125004e-18,-0.0004822824195993174,0.0,-1.6461944460001062e-05,-0.0021857787115649096,0.32589537912756067,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-02,0.0020066426064304457,-4.076445470070861e-19,-0.009726206942118714,0.0,-6.960255709980983e-05,0.011802452105648968,0.33883394105349457,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-03,0.004945823459605657,-7.243492792739925e-19,-0.004781199073158773,0.0,-0.0003970116852096,0.010124034217974032,0.39116856892733093,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-04,0.002812335264264405,1.3894331931235338e-18,-0.004444519790449031,0.0,-6.163195200659752e-05,0.007318487006720031,0.3899174716727289,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-07,-0.0015847324101816696,-1.1949442388043307e-18,-0.009102927685096192,0.0,-2.2562149805223163e-05,0.007540757424719746,0.3913142036441312,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-08,-0.0016221905344791603,-1.5062940194884676e-18,0.014518297344819752,0.0,-1.2336034589459825e-05,-0.016128151844709452,0.4151787353527702,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-09,-0.0021155516643536396,-1.128264865009834e-18,-0.006848879042444894,0.0,-5.250010940620615e-05,0.004785827487497462,0.4159963765920666,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-10,-0.0015829638823940003,-8.718067816110095e-20,0.0018121867138402208,0.0,-0.0003904135907217763,-0.003004737005512445,0.40828599838810237,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2016-03-11,0.0062579869645242,-7.144379152532927e-18,-0.004953439319041071,0.0,-2.79922524548437e-05,0.011239418536020122,0.4155151570320762,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
